text,ix,sentence,проведение выборов,качество управления,качество здравоохранения,строительство атомной электростанции,развитие промышленности,развитие сельского хозяйства,состояние жилья,качество и стоимость услуг ЖКХ,состояние дорожной сети,газификация
"Хорошее сохраним, лучшее построим!. Предвыборная программа кандидата в губернаторы Московской области Константина Черемисова.txt",87," Во многих муниципальных образования на рынке труда востребованы только работники в сфере торговли, бюджетной сфере, государственного и муниципального управления, в ЖКХ.",0,0,0,0,0,0,0,1,0,0
"Хорошее сохраним, лучшее построим!. Предвыборная программа кандидата в губернаторы Московской области Константина Черемисова.txt",89," Выпускники вузов, имеющие потенциально полезные для области специальности, имеют крайне ограниченный выбор на рынке труда.",1,0,0,0,0,0,0,0,0,0
"Хорошее сохраним, лучшее построим!. Предвыборная программа кандидата в губернаторы Московской области Константина Черемисова.txt",91,"Загруженность на дорогах объясняется не только состоянием дорожного хозяйства, но и ежедневными поездками местных жителей на работу в Москву и возвращением к месту проживания.",0,0,0,0,0,1,0,0,1,0
"Хорошее сохраним, лучшее построим!. Предвыборная программа кандидата в губернаторы Московской области Константина Черемисова.txt",92," Поборами, отчетностями и диктатурой монополистов связан по рукам малый и средний бизнес мотор реальной конкуренции на рынке товаров, услуг и производства.",0,0,0,0,1,0,0,1,0,0
"Хорошее сохраним, лучшее построим!. Предвыборная программа кандидата в губернаторы Московской области Константина Черемисова.txt",94,"В задавленном положении находятся люди труда, как широкий слой наемных работников, так и рабочие предприятий.",0,0,0,0,1,0,0,0,0,0
"Хорошее сохраним, лучшее построим!. Предвыборная программа кандидата в губернаторы Московской области Константина Черемисова.txt",100,"ОБЛАСТИ Разработку и принятие Генерального плана развития Московской области и Закона Московской области о стратегическом планировании социально-экономического развития, который предусмотрит систему развития всех отраслей промышленности и сельского хозяйства, контроль уровня тарифов ЖКХ, цен на продовольствие, товары первой необходимости, лекарства;",0,0,0,0,1,1,0,1,0,0
"Хорошее сохраним, лучшее построим!. Предвыборная программа кандидата в губернаторы Московской области Константина Черемисова.txt",101,В рамках реализации нашей программы мы создадим эффективную систему управления народнохозяйственным комплексом области.,0,1,0,0,0,0,0,0,0,0
"Хорошее сохраним, лучшее построим!. Предвыборная программа кандидата в губернаторы Московской области Константина Черемисова.txt",105,"Реализуем программы в области реального сектора экономики, образования, здравоохранения, экологии, жилищного строительства, ЖКХ, культуры и спорта.",0,0,1,0,0,0,1,1,0,0
"Хорошее сохраним, лучшее построим!. Предвыборная программа кандидата в губернаторы Московской области Константина Черемисова.txt",121,ЧИНОВНИКАМ недопущение воровства бюджетных средств и жесткий парламентский контроль каждого бюджетного рубля.,0,1,0,0,0,0,0,0,0,0
"Хорошее сохраним, лучшее построим!. Предвыборная программа кандидата в губернаторы Московской области Константина Черемисова.txt",127,"ПРОМЫШЛЕННОСТИ привлечение средств бюджета и инвестиций для восстановления и развития реального сектора экономики, новых промышленных высокотехнологичных предприятий на основе инновационных технологий, что позволит создать 1 млн рабочих мест.",0,0,0,0,1,0,0,0,0,0
"Хорошее сохраним, лучшее построим!. Предвыборная программа кандидата в губернаторы Московской области Константина Черемисова.txt",128, Перейдем к адресной поддержке предприятий.,0,0,0,0,1,0,0,0,0,0
"Хорошее сохраним, лучшее построим!. Предвыборная программа кандидата в губернаторы Московской области Константина Черемисова.txt",129," Предоставим льготы по налогу на прибыль, инвестируемую в развитие предприятия.",0,0,0,0,1,0,0,0,0,0
"Хорошее сохраним, лучшее построим!. Предвыборная программа кандидата в губернаторы Московской области Константина Черемисова.txt",131,Разработаем действенную программу создания промышленных округов.,0,0,0,0,1,0,0,0,0,0
"Хорошее сохраним, лучшее построим!. Предвыборная программа кандидата в губернаторы Московской области Константина Черемисова.txt",133,"КРЕСТЬЯНИНУ финансирование за счет средств областного бюджета и банковских кредитов под гарантии области, предприятий аграрного сектора и фермерских хозяйств.",0,0,0,0,1,1,0,0,0,0
"Хорошее сохраним, лучшее построим!. Предвыборная программа кандидата в губернаторы Московской области Константина Черемисова.txt",135,Увеличим ассигнование на развитие сельского хозяйства до 10% расходной части областного бюджета.,0,0,0,0,0,1,0,0,0,0
"Хорошее сохраним, лучшее построим!. Предвыборная программа кандидата в губернаторы Московской области Константина Черемисова.txt",143,Разработаем нормативно-правовые условия для развития личных подсобных хозяйств.,0,0,0,0,0,1,0,0,0,0
"Хорошее сохраним, лучшее построим!. Предвыборная программа кандидата в губернаторы Московской области Константина Черемисова.txt",148," Создадим на базе наукоградов научно-образовательные комплексы, решающие конкретные задачи научно-исследовательских институтов и градообразующих предприятий.",0,0,0,0,1,0,0,0,0,0
"Хорошее сохраним, лучшее построим!. Предвыборная программа кандидата в губернаторы Московской области Константина Черемисова.txt",159,"Обеспечим льготное кредитование предприятий малого и среднего бизнеса, производящих товары для населения, продукты питания и лекарства.",0,0,0,0,1,0,0,0,0,0
"Хорошее сохраним, лучшее построим!. Предвыборная программа кандидата в губернаторы Московской области Константина Черемисова.txt",161,"ИНВЕСТОРАМ Предоставим льготы по налогам на прибыль и имущество для организаций, инвестирующих в развитие производства более 10 млн рублей;",0,0,0,0,1,0,0,0,0,0
"Хорошее сохраним, лучшее построим!. Предвыборная программа кандидата в губернаторы Московской области Константина Черемисова.txt",164,Газификация всех населенных пунктов Московской области при условии кардинального снижения тарифов на газификацию домов.,0,0,0,0,0,0,0,1,0,1
"Хорошее сохраним, лучшее построим!. Предвыборная программа кандидата в губернаторы Московской области Константина Черемисова.txt",166,"ТРАНСПОРТ За счет привлечения средств федерального бюджета увеличим в несколько раз протяженность дорожного полотна в Подмосковье, улучшим его качество.",0,0,0,0,0,0,0,0,1,0
"Хорошее сохраним, лучшее построим!. Предвыборная программа кандидата в губернаторы Московской области Константина Черемисова.txt",167, Главная задача строительство ЦКАД с хордовыми дорогами.,0,0,0,0,0,0,0,0,1,0
"Хорошее сохраним, лучшее построим!. Предвыборная программа кандидата в губернаторы Московской области Константина Черемисова.txt",186,Доступное и достойное образование и здравоохранение в каждую семью!,0,0,1,0,0,0,0,0,0,0
"Хорошее сохраним, лучшее построим!. Предвыборная программа кандидата в губернаторы Московской области Константина Черемисова.txt",194, Бесплатная и доступная медицинская помощь сокращается как «шагреневая кожа».,0,0,1,0,0,0,0,0,0,0
"Хорошее сохраним, лучшее построим!. Предвыборная программа кандидата в губернаторы Московской области Константина Черемисова.txt",207," Мы не допустим власть денег туда, где должна быть власть милосердия, нравственности, заботы о жителях Подмосковья, доступное и достойное образование и здравоохранение.",0,0,1,0,0,0,0,0,0,0
"Хорошее сохраним, лучшее построим!. Предвыборная программа кандидата в губернаторы Московской области Константина Черемисова.txt",211,"ВЕТЕРАНАМ Создадим за счет бюджета области региональные сети магазинов по торговле хлебом, овощной и мясомолочной продукцией, товарами первой необходимости по льготным ценам.",0,0,0,0,0,1,0,0,0,0
"Хорошее сохраним, лучшее построим!. Предвыборная программа кандидата в губернаторы Московской области Константина Черемисова.txt",219,МЕДИКАМ и УЧИТЕЛЯМ Добьемся повышения заработной платы всех социально значимых профессий бюджетной сферы на уровень выше средней по области.,0,0,1,0,0,0,0,0,0,0
"Хорошее сохраним, лучшее построим!. Предвыборная программа кандидата в губернаторы Московской области Константина Черемисова.txt",221," Профессии УЧИТЕЛЬ, МЕДИК стратегически важные для будущего Подмосковья.",0,0,1,0,0,0,0,0,0,0
"Хорошее сохраним, лучшее построим!. Предвыборная программа кандидата в губернаторы Московской области Константина Черемисова.txt",229,"Осуществим устройство пандусов и съездов для инвалидов-колясочников, установим звуковые светофоры для слепых.",0,0,0,0,0,0,0,0,1,0
"Хорошее сохраним, лучшее построим!. Предвыборная программа кандидата в губернаторы Московской области Константина Черемисова.txt",243, Одновременно с увеличением социальных гарантий повысим персональную ответственность за качество оказываемых услуг.,0,0,0,0,0,0,0,1,0,0
"Хорошее сохраним, лучшее построим!. Предвыборная программа кандидата в губернаторы Московской области Константина Черемисова.txt",246,Укрепим материально-техническую базу действующих медицинских учреждений.,0,0,1,0,0,0,0,0,0,0
"Хорошее сохраним, лучшее построим!. Предвыборная программа кандидата в губернаторы Московской области Константина Черемисова.txt",248,"Наведем порядок в системе обеспечения лекарственными препаратами, в том числе путем оптимизации действующей аптечной сети и усиления контроля за ее деятельностью.",0,0,1,0,0,0,0,0,0,0
"Хорошее сохраним, лучшее построим!. Предвыборная программа кандидата в губернаторы Московской области Константина Черемисова.txt",256,Не допустим закрытия и перепрофилирования действующих больниц и фельдшерских пунктов.,0,0,1,0,0,0,0,0,0,0
"Хорошее сохраним, лучшее построим!. Предвыборная программа кандидата в губернаторы Московской области Константина Черемисова.txt",258,Восстановим фельдшерские пункты и станции скорой медицинской помощи в сельской местности.,0,0,1,0,0,0,0,0,0,0
"Хорошее сохраним, лучшее построим!. Предвыборная программа кандидата в губернаторы Московской области Константина Черемисова.txt",260,Создадим центры по медицинской реабилитации алкоголиков и наркоманов.,0,0,1,0,0,0,0,0,0,0
"Хорошее сохраним, лучшее построим!. Предвыборная программа кандидата в губернаторы Московской области Константина Черемисова.txt",284, на предприятиях.,0,0,0,0,1,0,0,0,0,0
"Хорошее сохраним, лучшее построим!. Предвыборная программа кандидата в губернаторы Московской области Константина Черемисова.txt",286,"Раздробленность и неуправляемость, безответственность и коррупция, отсутствие обоснованных механизмов тарифообразования и эффективного контроля со стороны государства и общества вот, что характеризует сегодня ЖКХ.",0,1,0,0,0,0,0,1,0,0
"Хорошее сохраним, лучшее построим!. Предвыборная программа кандидата в губернаторы Московской области Константина Черемисова.txt",288,"С 1 июля в Подмосковье опять выросли тарифы на электроэнергию и газ, водоснабжение и тепло.",0,0,0,0,0,0,0,1,0,1
"Хорошее сохраним, лучшее построим!. Предвыборная программа кандидата в губернаторы Московской области Константина Черемисова.txt",289, В целом услуги ЖКХ в расчете на 1 кв.,0,0,0,0,0,0,0,1,0,0
"Хорошее сохраним, лучшее построим!. Предвыборная программа кандидата в губернаторы Московской области Константина Черемисова.txt",293, Но тарифы это только одна из проблем.,0,0,0,0,0,0,0,1,0,0
"Хорошее сохраним, лучшее построим!. Предвыборная программа кандидата в губернаторы Московской области Константина Черемисова.txt",295,"Нередки случаи, когда общедомовые нужды обходились гражданам дороже, чем собственные траты, при том, что освещение, чистота и обогрев подъездов оставляли желать лучшего.",0,0,0,0,0,0,0,1,0,0
"Хорошее сохраним, лучшее построим!. Предвыборная программа кандидата в губернаторы Московской области Константина Черемисова.txt",296," Жителям Мытищ, например, за «общедомовой» расход воды в июне пришлось заплатить в 20 раз больше 800 руб.",0,0,0,0,0,0,0,1,0,0
"Хорошее сохраним, лучшее построим!. Предвыборная программа кандидата в губернаторы Московской области Константина Черемисова.txt",300,"Правительство народного доверия проведет полную инвентаризацию всего комплекса ЖКХ, проверит правомочность размеров тарифов на его услуги.",0,0,0,0,0,0,0,1,0,0
"Хорошее сохраним, лучшее построим!. Предвыборная программа кандидата в губернаторы Московской области Константина Черемисова.txt",302,Кардинально пересмотрим политику в сфере коммунального хозяйства.,0,0,0,0,0,1,1,1,0,0
"Хорошее сохраним, лучшее построим!. Предвыборная программа кандидата в губернаторы Московской области Константина Черемисова.txt",304,"Образование тарифов сделаем прозрачным, их размер будет подвергнут общественной экспертизе и утвержден Мособлдумой.",0,0,0,0,0,0,0,1,0,0
"Хорошее сохраним, лучшее построим!. Предвыборная программа кандидата в губернаторы Московской области Константина Черемисова.txt",306,Повысится материальная ответственность за ненадлежащее качество услуг и нарушение правил их предоставления.,0,0,0,0,0,0,0,1,0,0
"Хорошее сохраним, лучшее построим!. Предвыборная программа кандидата в губернаторы Московской области Константина Черемисова.txt",308,"Введем требования по ограничению зарплат руководителей предприятий ЖКХ, управляющих компаний, ТСЖ.",0,1,0,0,1,0,1,1,0,0
"Хорошее сохраним, лучшее построим!. Предвыборная программа кандидата в губернаторы Московской области Константина Черемисова.txt",310,"Сократим уровень тарифов ЖКХ за счет возвращения под контроль муниципалитетов управляющих компаний, обновления и ремонта инженерных сетей и введения в строй новых объектов инфраструктуры.",0,1,0,0,0,0,0,1,0,0
"Хорошее сохраним, лучшее построим!. Предвыборная программа кандидата в губернаторы Московской области Константина Черемисова.txt",312,"Остановим рост тарифов на услуги ЖКХ, по крайней мере, на три года.",0,0,0,0,0,0,0,1,0,0
"Хорошее сохраним, лучшее построим!. Предвыборная программа кандидата в губернаторы Московской области Константина Черемисова.txt",313," По оценке экспертов, только за счет сокращения воровства, применения передовых технологий и повышения качества управления в ЖКХ тарифы на его услуги можно снизить за год не менее чем на 20%.",0,0,0,0,0,0,0,1,0,0
"Хорошее сохраним, лучшее построим!. Предвыборная программа кандидата в губернаторы Московской области Константина Черемисова.txt",315,Ограничим оплату населением услуг ЖКХ суммой 10% от совокупного дохода семьи.,0,0,0,0,0,0,0,1,0,0
"Хорошее сохраним, лучшее построим!. Предвыборная программа кандидата в губернаторы Московской области Константина Черемисова.txt",318,Утвердим действенный народный контроль за деятельностью организаций в сфере ЖКХ.,0,0,0,0,0,0,0,1,0,0
"Хорошее сохраним, лучшее построим!. Предвыборная программа кандидата в губернаторы Московской области Константина Черемисова.txt",319, Уже сегодня при горкомах и райкомах КПРФ и общественных приемных депутатов-коммунистов создаются рабочие группы по проблемам ЖКХ.,0,0,0,0,0,0,0,1,0,0
"Хорошее сохраним, лучшее построим!. Предвыборная программа кандидата в губернаторы Московской области Константина Черемисова.txt",320," Специалисты, входящие в группы, оказывают помощь населению по контролю за работой ЖКХ, за расходованием средств управляющими компаниями.",0,1,0,0,0,0,0,1,0,0
"Хорошее сохраним, лучшее построим!. Предвыборная программа кандидата в губернаторы Московской области Константина Черемисова.txt",322,Добьемся укрупнения управляющих компаний и их обязательного подчинения муниципалитетам.,0,1,0,0,0,0,0,0,0,0
"Хорошее сохраним, лучшее построим!. Предвыборная программа кандидата в губернаторы Московской области Константина Черемисова.txt",324,"Мы считаем, что только возвращение государства в сферу ЖКХ способно его возродить.",0,0,0,0,0,0,0,1,0,0
"Хорошее сохраним, лучшее построим!. Предвыборная программа кандидата в губернаторы Московской области Константина Черемисова.txt",325," Депутаты-коммунисты подготовили ряд законодательных инициатив, направленных на реализацию программы восстановления ЖКХ.",0,0,0,0,0,0,0,1,0,0
"Хорошее сохраним, лучшее построим!. Предвыборная программа кандидата в губернаторы Московской области Константина Черемисова.txt",326," Программа предполагает внесение поправок в Жилищный, Водный, Земельный, Гражданский, Градостроительный, Уголовный, Налоговый кодексы РФ, в ряд федеральных законов, в т.",0,0,0,0,0,0,1,0,0,0
"Хорошее сохраним, лучшее построим!. Предвыборная программа кандидата в губернаторы Московской области Константина Черемисова.txt",329," Только такой комплексной работой можно восстановить важнейшую отрасль, обеспечивающую комфортные и безопасные условия жизнеобеспечения наших граждан и защитить людей от произвола коммунальных монополистов.",0,0,0,0,0,0,1,1,0,0
"Хорошее сохраним, лучшее построим!. Предвыборная программа кандидата в губернаторы Московской области Константина Черемисова.txt",331,"ГрадостроительствоЖИЛЬЕ, КОМФОРТ, ХОЗЯЙСТВО!",0,0,0,0,0,1,0,0,0,0
"Хорошее сохраним, лучшее построим!. Предвыборная программа кандидата в губернаторы Московской области Константина Черемисова.txt",333,Московская область занимает лидирующие позиции по жилищному строительству в стране.,0,0,0,0,0,0,1,0,0,0
"Хорошее сохраним, лучшее построим!. Предвыборная программа кандидата в губернаторы Московской области Константина Черемисова.txt",336," Строительные компании для получения сверхприбыли при попустительстве или содействии чиновников возводят жилые массивы без учета транспортных, инженерных коммуникаций и социальной инфраструктуры.",0,1,0,0,0,0,1,0,0,0
"Хорошее сохраним, лучшее построим!. Предвыборная программа кандидата в губернаторы Московской области Константина Черемисова.txt",341, Организуем государственные и муниципальные предприятия для строительства массового социального жилья.,0,0,0,0,1,0,0,0,0,0
"Хорошее сохраним, лучшее построим!. Предвыборная программа кандидата в губернаторы Московской области Константина Черемисова.txt",353,"Введем регламент комфортного размещения инфраструктуры для жителей: школа, детский сад, поликлиника, продуктовый магазин, аптека, бытовые товары должны быть рядом с каждым.",0,0,1,0,0,0,0,0,0,0
"Хорошее сохраним, лучшее построим!. Предвыборная программа кандидата в губернаторы Московской области Константина Черемисова.txt",359,Жители ветхих и аварийных домов получат комфортабельные квартиры.,0,0,0,0,0,0,1,0,0,0
"Хорошее сохраним, лучшее построим!. Предвыборная программа кандидата в губернаторы Московской области Константина Черемисова.txt",370,"Застройщикам не будет предоставляться разрешение на строительство коммерческого жилья до тех пор, пока не будут построены объекты инфраструктуры (школа, поликлиника, детсад) и проложены новые инженерные сети.",0,0,1,0,0,0,0,0,0,0
"Хорошее сохраним, лучшее построим!. Предвыборная программа кандидата в губернаторы Московской области Константина Черемисова.txt",380," Со свалок и полигонов в атмосферу, почву и воду попадают отравляющие вещества, чрезвычайно опасные для людей.",0,0,0,0,0,0,0,1,0,0
"Хорошее сохраним, лучшее построим!. Предвыборная программа кандидата в губернаторы Московской области Константина Черемисова.txt",384,"Дорожное строительство часто выступает предлогом для вырубки лесных массивов Подмосковья, позволяет пустить земли наших лесов в коммерческий оборот под строительство «элитного жилья», торгово-коммерческих центров и складов.",0,0,0,0,0,0,0,0,1,0
"Хорошее сохраним, лучшее построим!. Предвыборная программа кандидата в губернаторы Московской области Константина Черемисова.txt",392,При дорожном строительстве не допустим массовой вырубки лесных массивов.,0,0,0,0,0,0,0,0,1,0
"Хорошее сохраним, лучшее построим!. Предвыборная программа кандидата в губернаторы Московской области Константина Черемисова.txt",397,Построим современные экологически безвредные мусороперерабатывающие заводы взамен отживших свое полигонов ТБО и губящих все живое мусоросжигательных предприятий.,0,0,0,0,1,0,0,0,0,0
"Хорошее сохраним, лучшее построим!. Предвыборная программа кандидата в губернаторы Московской области Константина Черемисова.txt",401,Внедрим современный безвредный способ очистки воды на основе современных технологий.,0,0,0,0,0,0,0,1,0,0
"Хорошее сохраним, лучшее построим!. Предвыборная программа кандидата в губернаторы Московской области Константина Черемисова.txt",403,"Примем и реализуем областные программы защиты лесных и водных ресурсов, эффективного использования недр, принадлежащих по закону народу.",0,1,0,0,0,0,0,0,0,0
"Хорошее сохраним, лучшее построим!. Предвыборная программа кандидата в губернаторы Московской области Константина Черемисова.txt",404," Только один факт: эффективное использование ресурсов подземных вод и полезных ископаемых, добываемых в 600 карьерах области, будет способствовать не только решению экологических проблем, обеспечению жителей качественной питьевой водой, но и удвоению областного бюджета, что позволит поддержать пенсионеров, малоимущих, решать другие социальные проблемы.",0,1,0,0,0,0,0,1,0,0
"Хорошее сохраним, лучшее построим!. Предвыборная программа кандидата в губернаторы Московской области Константина Черемисова.txt",413," Такая политика лишает наших жителей не только нормального заработка в существующих отраслях, но и перспектив развития современных производств.",0,0,0,0,1,0,0,0,0,0
"Хорошее сохраним, лучшее построим!. Предвыборная программа кандидата в губернаторы Московской области Константина Черемисова.txt",417,"Отсутствие у работодателя заинтересованности в модернизации производства, снижение трудовой культуры.",0,0,0,0,1,0,0,0,0,0
"Хорошее сохраним, лучшее построим!. Предвыборная программа кандидата в губернаторы Московской области Константина Черемисова.txt",423,"Чрезмерная нагрузка на социальную сферу, в частности здравоохранение: во многих подмосковных больницах мигранты составляют до трети всех пациентов.",0,0,1,0,0,0,0,0,0,0
"Хорошее сохраним, лучшее построим!. Предвыборная программа кандидата в губернаторы Московской области Константина Черемисова.txt",432,"Рост коррупции миграция становится источником коррупционных доходов для нечистоплотных чиновников, а на рынке труда мигрантов созрел серьезный теневой бизнес, влияющий на исполнительную власть.",0,1,0,0,0,0,0,0,0,0
"Хорошее сохраним, лучшее построим!. Предвыборная программа кандидата в губернаторы Московской области Константина Черемисова.txt",437,"Таким образом, внушаемые лукавые мнения о необходимости трудовой миграции на самом деле прикрывают неспособность либерального режима решать вопросы индустриального и сельскохозяйственного развития страны, скрывают источники сверхобогащения и коррупционные кормушки, создают громоотвод для социального протеста, стремясь направить социальное недовольство населения не по вертикали, а по горизонтали на приезжих.",0,0,0,0,0,1,0,0,0,0
"Хорошее сохраним, лучшее построим!. Предвыборная программа кандидата в губернаторы Московской области Константина Черемисова.txt",464," Какую проблему ни возьми: строительство, ЖКХ, миграция, транспорт, экология, везде и всюду прослеживается четкая связь крупного капитала и бюрократии.",0,0,0,0,0,0,0,1,0,0
"Хорошее сохраним, лучшее построим!. Предвыборная программа кандидата в губернаторы Московской области Константина Черемисова.txt",468," Модель «район поселение» малоэффективна, хотя на содержание чиновников тратятся огромные средства.",0,1,0,0,0,0,0,0,0,0
"Хорошее сохраним, лучшее построим!. Предвыборная программа кандидата в губернаторы Московской области Константина Черемисова.txt",474,Давно уже никто не питает иллюзий по поводу честных выборов в Подмосковье.,1,0,0,0,0,0,0,0,0,0
"Хорошее сохраним, лучшее построим!. Предвыборная программа кандидата в губернаторы Московской области Константина Черемисова.txt",475," Кандидаты от власти не вылезают с экранов и не сходят с газетных полос, впопыхах вспоминая, чем живет область, что она хочет услышать.",1,0,0,0,0,0,0,0,0,0
"Хорошее сохраним, лучшее построим!. Предвыборная программа кандидата в губернаторы Московской области Константина Черемисова.txt",480, Губернатор и министры будут регулярно отчитываться перед депутатами Мособлдумы.,0,1,0,0,0,0,0,0,0,0
"Хорошее сохраним, лучшее построим!. Предвыборная программа кандидата в губернаторы Московской области Константина Черемисова.txt",482,Гарантируем образцовые конкурентные выборы в муниципальных образованиях.,1,0,0,0,0,0,0,0,0,0
"Хорошее сохраним, лучшее построим!. Предвыборная программа кандидата в губернаторы Московской области Константина Черемисова.txt",483," В районах, городских округах выборы в Советы буду проводиться по пропорциональной или смешанной системе.",1,0,0,0,0,0,0,0,0,0
"Хорошее сохраним, лучшее построим!. Предвыборная программа кандидата в губернаторы Московской области Константина Черемисова.txt",484, В городских поселениях численностью населения более 30 тысяч выборы в представительный орган также будут проходить по партийным спискам или по смешанной системе.,1,0,0,0,0,0,0,0,0,0
"Хорошее сохраним, лучшее построим!. Предвыборная программа кандидата в губернаторы Московской области Константина Черемисова.txt",485," Создадим условия для реального равного представительства всех кандидатов в СМИ, освободим работников бюджетной сферы от подсказок, как нужно голосовать.",1,0,0,0,0,0,0,0,0,0
"Хорошее сохраним, лучшее построим!. Предвыборная программа кандидата в губернаторы Московской области Константина Черемисова.txt",492,Проведем административную реформу с целью упразднения лишних органов власти и сокращения бюрократического аппарата.,0,1,0,0,0,0,0,0,0,0
Экономическая программа Валентина Коновалова - реалистичный путь преобразований в интересах большинства жителей Хакасии.txt,1,"Экономическая программа Валентина Коновалова в ходе избирательной кампании неоднократно, достаточно подробно и образно представлялась в АПМ нашего кандидата.",1,0,0,0,0,0,0,0,0,0
Экономическая программа Валентина Коновалова - реалистичный путь преобразований в интересах большинства жителей Хакасии.txt,9," К сожалению, на сайте Хакасского рескома партии личная страница кандидата Коновалова давно не обновлялась.",1,0,0,0,0,0,0,0,0,0
